ptn1	ptn2	ptn1_constrained_probability	ptn1_unconstrained_probability	ptn1_support	ptn2_constrained_probability	ptn2_unconstrained_probability	ptn2_support	vi_entropy_ptn1	vi_entropy_ptn2	vi_mi	vi_joint_entropy	vi_distance	vi_normalized_kraskov
1	23	0.04722227404793002	0.0001066821051254838	0.0001066821051254838	0.006394350339239346	1.4445783665723473e-05	1.4445783665723473e-05	3.1387393983121683	3.26815417836979	3.1387393983121674	3.268154178369791	0.12941478005762352	0.039598737695471176
1	24	0.04722227404793002	0.0001066821051254838	0.0001066821051254838	0.006387098323308717	1.4429400288567646e-05	1.4429400288567646e-05	3.1387393983121683	3.1380301783127376	3.0363352630584997	3.240434313566406	0.20409905050790655	0.06298509111986172
1	25	0.04722227404793002	0.0001066821051254838	0.0001066821051254838	0.0059690196969868214	1.348489880355402e-05	1.348489880355402e-05	3.1387393983121683	3.1657500431161223	3.0363352630584997	3.268154178369791	0.23181891531129128	0.07093267412093951
1	26	0.04722227404793002	0.0001066821051254838	0.0001066821051254838	0.0056954084340244725	1.2866770470953205e-05	1.2866770470953205e-05	3.1387393983121683	3.2038627562599684	3.056455449629569	3.286146704942568	0.22969125531299905	0.06989683539311531
1	27	0.04722227404793002	0.0001066821051254838	0.0001066821051254838	0.0056450722320139325	1.275305354175459e-05	1.275305354175459e-05	3.1387393983121683	3.090353754714315	3.056455449629569	3.172637703396914	0.11618225376734514	0.036620082287665556
1	28	0.04722227404793002	0.0001066821051254838	0.0001066821051254838	0.005337137808280805	1.205738410975923e-05	1.205738410975923e-05	3.1387393983121683	3.028735584826184	3.0287355848261837	3.1387393983121687	0.11000381348598509	0.035047131834244905
1	29	0.04722227404793002	0.0001066821051254838	0.0001066821051254838	0.005316465343374132	1.2010681952380318e-05	1.2010681952380318e-05	3.1387393983121683	3.1014586210062998	2.9540513143759006	3.2861467049425674	0.3320953905666668	0.10105921018899577
1	30	0.04722227404793002	0.0001066821051254838	0.0001066821051254838	0.004923758965084446	1.1123500130309959e-05	1.1123500130309959e-05	3.1387393983121683	3.1706736711746526	2.989368059459508	3.320045010027313	0.33067695056780533	0.0996001408321524
1	31	0.04722227404793002	0.0001066821051254838	0.0001066821051254838	0.004407121332367989	9.956339264882425e-06	9.956339264882425e-06	3.1387393983121683	3.0903537547143154	3.056455449629569	3.172637703396915	0.11618225376734603	0.03662008228766578
1	32	0.04722227404793002	0.0001066821051254838	0.0001066821051254838	0.004256518434291449	9.616105031594623e-06	9.616105031594623e-06	3.1387393983121683	2.95716238946137	2.9232640843766244	3.172637703396914	0.24937361902028954	0.07860135393123757
1	33	0.04722227404793002	0.0001066821051254838	0.0001066821051254838	0.004256518434291449	9.616105031594623e-06	9.616105031594623e-06	3.1387393983121683	2.95716238946137	2.9232640843766244	3.172637703396914	0.24937361902028954	0.07860135393123757
1	34	0.04722227404793002	0.0001066821051254838	0.0001066821051254838	0.004245098487383592	9.590305681582067e-06	9.590305681582067e-06	3.1387393983121683	3.0910629747137452	2.989368059459508	3.2404343135664058	0.251066254106898	0.07747919871598186
